id,user,asset_type,asset_id,created_at,rate
47589542824243936,P2076X,event,EV167,2022-12-03 21:22:06.929957,5
17600086959193684,P2081R,tweet,239761838991196902,2020-07-30 02:25:23.074348,5
882641625322425193,P3521A,news,N447,2022-10-17 21:21:58.799917,5
312383243107994780,P1445Y,news,N043,2022-08-19 23:46:12.708509,5
320072853130616337,U1222B,opportunity,opr067,2020-04-24 01:40:20.700826,3
663554592820050326,U2476C,event,EV180,2024-01-25 08:57:27.497979,1
733303837337752938,P3094J,opportunity,opr028,2023-01-10 14:08:11.519000,5
276099743835474370,P2189C,opportunity,opr020,2021-11-05 12:19:31.678632,4
823293781250927249,U2402Y,tweet,740426886391475232,2021-05-16 22:37:18.629736,1
675074370011660837,ORG2264,capability,serv286,2022-04-29 15:49:53.198201,4
33716879214176038,P1117S,tweet,909033136864892628,2021-01-13 21:57:56.898623,4
183425710155877934,ORG1006,tweet,497673583738625822,2024-03-13 03:34:53.859433,1
274262314053143854,U1032S,event,EV255,2023-04-01 02:15:38.555089,1
81325035149432242,ORG2404,event,EV420,2022-06-11 22:53:12.714212,4
962276752525940871,U2306A,opportunity,opr005,2020-08-10 09:54:33.348519,2
316809418309663032,U1216A,tweet,190674169160563088,2023-09-06 23:43:32.744129,4
82130396688825545,P3081P,event,EV218,2022-11-06 19:03:55.931725,5
69148148262568920,P2289G,opportunity,opr051,2022-01-16 21:19:44.030866,3
287193925833015944,P3763Q,event,EV080,2020-07-28 20:13:04.536354,3
989220793710149600,U2631A,tweet,265767618113101184,2024-06-03 05:47:23.471804,4
263650026185620020,P2903A,tweet,806935031413668490,2024-01-12 23:21:50.814588,2
261793071200568772,P159Q,news,N236,2024-06-17 11:18:52.059981,2
572628872124271403,ORG3186,opportunity,opr083,2022-03-08 09:27:18.426492,5
628031148918440887,U3129Y,tweet,18222245603754445,2022-08-09 00:11:53.237600,2
617169867660008876,U2407X,event,EV460,2020-01-21 10:12:27.208666,1
466868185674691380,P1138T,opportunity,opr051,2021-09-07 10:57:55.716034,2
966106841182677995,P1972G,capability,serv364,2023-04-20 02:03:53.259824,2
624880685479601164,P720Q,event,EV389,2023-01-12 23:03:08.412129,4
414879676263021872,U1792R,news,N036,2024-01-26 17:06:42.761387,5
129574735324499367,U2016Z,news,N058,2020-01-02 19:19:02.560824,1
355759033280894543,U362D,opportunity,opr033,2020-02-18 17:59:26.660625,3
56773257631710641,ORG3017,capability,serv280,2022-10-03 10:30:31.257594,3
122214610319937062,P3633Z,capability,pro401,2020-09-24 08:40:46.962023,3
706921443575922877,P483I,opportunity,opr083,2023-05-29 08:22:07.552804,5
809768421158855801,P2007Z,tweet,924815809864463451,2024-05-03 11:42:08.509056,2
249158158161720239,P725U,opportunity,opr068,2023-11-23 15:21:18.880885,4
388511839051885494,P3715C,opportunity,opr116,2021-07-09 06:00:27.648207,4
231798960513385398,U2437M,capability,serv414,2023-03-10 17:04:05.433009,2
937286967361008458,P2955D,opportunity,opr104,2022-03-31 12:08:26.548221,5
514005157758589610,U1563Q,opportunity,opr089,2020-08-05 01:38:03.941990,1
250605848622848416,ORG3689,opportunity,opr077,2022-10-24 23:30:11.542714,5
898483175949057380,U2954H,event,EV195,2021-02-20 03:32:14.242841,1
71364624386075069,P2385B,event,EV056,2020-11-17 10:17:59.353794,2
261439652539163145,ORG037,tweet,128001872671310805,2023-12-25 15:09:32.627197,2
88610115981140467,ORG3191,opportunity,opr074,2023-07-22 02:16:12.423910,5
576897337811421080,U644V,opportunity,opr011,2024-01-23 08:31:47.205801,1
391568969678573951,U3969E,event,EV263,2021-08-26 05:31:46.520603,2
785627492527286818,P1256N,capability,serv178,2020-11-22 19:16:30.831341,4
966770042924348155,P3290J,capability,pro527,2023-11-13 01:17:26.578138,4
441361723113914250,U3278C,event,EV379,2024-03-11 23:07:11.859516,2
607126979878145894,P190K,event,EV447,2021-12-17 11:52:42.108250,1
258707906115201057,U3723U,tweet,2496495874258690,2022-04-10 13:52:33.159316,4
529691985453957853,P2861I,event,EV310,2021-11-13 23:03:46.489107,2
504833389756894173,U2050I,news,N284,2023-10-23 22:34:03.176265,4
211397190024013438,P511H,tweet,359507078671633576,2021-10-26 15:37:08.870904,1
679558057839459640,P1877P,capability,serv196,2023-11-10 23:24:46.175391,1
953613882359089134,P3101L,capability,pro041,2022-12-23 15:34:54.183692,3
660042417741736019,P241W,event,EV160,2020-04-08 17:47:48.485711,2
569395816555873890,P2584G,capability,pro659,2020-01-14 00:07:36.313523,4
521910935004894527,U241I,event,EV076,2024-01-24 09:05:06.623015,4
740955407033532965,U1283V,tweet,811268298510505107,2022-03-14 12:28:28.559820,3
699512819586948214,P354W,event,EV319,2024-03-24 00:25:42.433471,2
538238699325707078,P192P,tweet,257900503970470569,2023-06-12 02:14:38.926676,2
429994745863995835,P1946U,news,N165,2021-08-07 13:18:21.068017,2
835112310068117651,P3349Z,event,EV106,2021-05-30 15:39:29.620410,5
169476524225694423,U3497I,news,N357,2021-01-06 02:05:31.096966,4
308097581360475725,U2538M,event,EV109,2022-08-17 22:10:44.499933,2
509368313332414711,P715M,event,EV026,2024-08-04 14:10:28.044776,3
63633764205984036,P1337V,opportunity,opr107,2023-12-18 21:17:21.989472,5
775456989295750296,U3051I,opportunity,opr086,2023-02-12 17:29:20.486692,3
736311524868681841,P3818Z,tweet,880654622209304322,2020-04-12 19:29:10.995533,1
199706548361478277,P1788T,tweet,436175188170412017,2023-08-21 23:23:09.467102,5
64215169572057746,P3481K,capability,serv136,2020-08-05 17:17:40.057468,4
767191597366689411,P2022J,news,N184,2022-03-23 21:20:38.388083,4
873367962300570411,U3875A,event,EV116,2024-03-29 15:45:03.726565,3
729310913135251170,P715M,opportunity,opr006,2023-10-27 02:43:31.412170,4
859774832802624813,P2732I,capability,serv230,2022-05-31 11:17:48.683618,5
994879727362544712,P3260F,news,N458,2020-04-22 23:59:38.640178,2
879245214518827949,P1846J,capability,pro017,2021-07-11 11:52:21.611473,3
534001148776526996,U687A,capability,pro567,2022-04-02 16:13:20.928159,5
342296061755985462,ORG390,opportunity,opr018,2022-08-16 16:24:16.007814,2
420713581731528085,ORG3282,tweet,755587035289522078,2020-05-21 03:26:09.911393,5
887310938091634826,P1980F,event,EV315,2020-08-20 02:46:57.095983,3
368396358068403106,P3128K,capability,serv436,2021-07-04 14:11:40.541824,2
817974525942476557,P161T,tweet,257583487299317771,2021-06-13 09:08:15.825806,4
720138636074065967,P1979U,capability,serv294,2021-07-08 03:46:13.676580,1
275106385424402681,U3063A,news,N457,2023-09-01 14:05:26.030524,5
302168649230869644,P2725E,capability,serv174,2022-12-11 16:26:18.346847,5
869986505652460024,U347F,news,N105,2023-04-01 02:36:33.938473,3
962850706934976875,P1623P,capability,pro171,2022-04-05 23:34:09.985298,4
942684465198122252,U181C,news,N234,2022-10-06 00:59:39.633674,4
799831260483654019,P852P,event,EV255,2021-06-03 10:46:01.583705,3
898730195977287959,P743K,event,EV461,2021-11-15 10:49:14.098912,5
295029853949414007,P142U,capability,pro087,2024-04-07 07:57:30.780100,4
591202471776880032,P1003C,tweet,233145775085867486,2020-08-20 19:26:33.858698,4
538825824327882528,U2056R,tweet,813908438907829856,2022-07-23 10:04:40.930181,4
147759507972266613,U1667C,capability,pro497,2021-11-09 12:57:24.605625,3
315999064185762725,P1074P,capability,serv232,2023-06-20 14:19:21.529508,1
398201017555478027,ORG1646,capability,pro087,2021-05-18 22:18:57.306275,2
994031053218161304,P2175Z,opportunity,opr069,2023-08-27 04:16:04.039166,5
95451040714756766,U1541G,news,N112,2020-02-22 20:45:29.068547,4
887438947990926889,P1678B,news,N104,2021-10-14 01:31:19.247186,4
583929349421367222,P3203X,opportunity,opr093,2022-01-20 10:23:52.192534,3
833414052884320722,U2258P,news,N090,2023-03-28 14:40:17.219936,5
227549558475165053,P1159V,opportunity,opr098,2022-06-04 05:06:46.219047,2
56549418606109269,P2354W,capability,pro157,2022-08-25 15:26:36.691590,3
249238887581576555,U3261V,capability,pro133,2020-01-16 11:07:05.685211,4
683027772681593435,U474V,capability,pro625,2023-01-16 23:57:50.384829,1
662800188234433057,U3295S,opportunity,opr004,2024-01-17 22:25:19.345798,2
613202718289544742,P2701O,news,N319,2022-10-02 18:01:28.129903,4
986224151638682636,ORG727,opportunity,opr033,2022-07-15 07:36:12.405710,4
936667731874733936,ORG1894,opportunity,opr110,2024-07-10 09:57:12.202665,1
486466143667681283,ORG2363,tweet,346783776657237692,2023-07-21 22:20:58.972884,5
514502354936312295,P1984H,event,EV308,2023-04-18 05:39:11.361122,1
533796835050350874,U2405V,news,N353,2022-04-23 12:21:27.248346,3
612369137678856667,U2726M,event,EV480,2022-09-12 10:15:34.812367,2
307246260354799290,ORG219,event,EV415,2023-09-02 16:46:21.137107,4
941002797422317660,U130O,news,N267,2023-04-19 16:40:19.309799,4
975102508587598349,ORG2127,capability,serv362,2023-12-13 03:40:47.473740,3
170437969240152822,ORG136,capability,serv358,2022-07-18 20:34:18.909412,3
253216816652947143,ORG3642,tweet,285042953702824028,2021-12-31 01:38:31.429691,2
378268189557321184,U3326O,event,EV395,2020-05-09 19:52:58.081304,4
891564328201023249,U1471Q,tweet,817310755910928172,2021-09-08 16:14:59.011452,1
822794873566907496,P2339Y,capability,serv116,2023-10-21 19:50:15.191361,2
420287522631395220,U3232I,tweet,722246421903257417,2022-10-16 14:29:11.775124,3
875389528149653061,U3324E,capability,pro209,2024-03-09 11:57:50.465418,4
858850322030806060,U3459J,tweet,582664870993445649,2022-03-08 05:08:43.677846,4
600817438711259479,U400U,opportunity,opr112,2022-10-01 12:11:36.227933,3
398985470866743512,P1202Z,tweet,876369373521131926,2022-03-12 14:36:32.979729,5
211212152425251160,ORG2681,event,EV177,2023-08-15 20:23:31.682127,2
659259518750590878,P1406O,news,N126,2024-04-22 13:28:48.510629,3
791682227919810191,ORG3373,capability,serv412,2023-02-17 08:30:14.229248,2
439082481536522583,P3802C,event,EV255,2024-04-14 01:05:29.703212,5
893797794709204051,P3836R,opportunity,opr047,2020-09-15 05:08:47.875900,3
70506740929188276,P2443L,capability,serv320,2020-12-07 07:43:23.808678,1
101800830866346204,P1958X,opportunity,opr016,2020-10-10 08:09:45.461396,2
966608431849232942,P1058V,capability,serv364,2021-05-10 10:40:28.594276,5
176000059838671677,U1532L,news,N397,2021-04-07 18:34:49.133276,4
479617341297135086,U1756A,tweet,872619047086438793,2024-05-14 10:59:47.058506,4
448230695717676886,P850B,tweet,719500376470809450,2021-02-10 00:08:20.291456,2
924789808803875851,ORG2424,tweet,844853776625786339,2023-05-01 12:23:49.697406,4
893620048356374789,U1079I,tweet,963456151694151929,2022-05-15 15:51:34.001610,2
573523456072407084,U2699H,capability,pro483,2020-06-19 00:57:22.849192,4
752795555527390589,P2136D,tweet,499620032233215158,2022-05-24 12:03:09.274762,4
392649067585724812,U2683Q,opportunity,opr117,2021-02-24 01:50:59.267510,5
646621837195599838,ORG3067,news,N104,2023-04-08 16:21:47.714393,2
479777457356419602,P1429K,opportunity,opr080,2021-05-09 03:00:28.926475,3
331666098585450708,P3948K,capability,serv218,2023-09-13 14:23:39.903719,1
987132203600558919,P1842V,capability,serv594,2020-09-05 05:46:14.637864,1
812956321683505681,ORG674,capability,pro283,2024-07-01 05:11:05.669257,1
185380848769609368,U3110M,capability,serv400,2021-07-10 00:24:42.254766,1
290996112944577870,P2579P,tweet,612465305884087468,2021-01-21 11:09:38.709249,4
391478331551336935,U2708J,event,EV403,2021-05-15 16:06:06.139363,2
491887620121079243,P2002E,tweet,442058540471485514,2021-01-15 08:53:49.240555,4
608749819927857867,P2026B,tweet,67144485131209421,2020-03-24 14:21:43.155731,3
258295732272242765,U3329L,tweet,139882500522439200,2020-03-05 16:08:43.328708,2
709726638925550353,U1132H,capability,pro099,2023-10-23 07:39:06.244005,4
802740693053659145,P3033A,event,EV072,2022-07-07 11:32:29.171749,4
278077730852507233,P1845I,capability,pro535,2022-01-13 17:10:54.408855,1
329814197248475696,P3355F,capability,serv028,2023-10-20 05:47:50.656303,1
385542249623833609,ORG2604,opportunity,opr075,2023-10-24 07:50:41.977188,1
116708289339637919,ORG918,opportunity,opr009,2023-03-02 01:16:50.342353,3
178128403445165043,P2691J,tweet,125199495462470466,2023-07-19 13:31:26.363007,3
555092349665461458,U2969V,opportunity,opr085,2021-09-21 19:23:20.026922,3
109687596283069478,ORG1246,event,EV264,2021-11-08 00:03:43.864162,1
389475218860463990,U3128K,capability,pro667,2023-07-24 22:57:59.969069,2
3365146698714704,ORG836,capability,pro335,2020-07-05 13:26:27.070266,2
748396488758041776,ORG1610,opportunity,opr032,2024-01-22 10:49:13.526931,2
931955806669137072,P776H,tweet,53229823007295952,2023-01-14 09:44:39.080700,4
639640538299807261,U2509Z,tweet,629388965583617701,2023-03-23 14:30:45.457916,1
70930058400143768,U506Q,tweet,124177108501371049,2021-09-20 01:00:07.549654,1
58638114555116541,ORG1145,tweet,658552190264100643,2023-02-03 23:54:45.054458,2
189860131248449586,P3569K,news,N184,2023-11-18 07:31:45.649829,1
869659942809982832,U2516O,opportunity,opr066,2021-10-25 11:39:03.201521,1
715598239502386374,ORG963,opportunity,opr019,2022-08-10 09:28:14.584360,2
960562465673594038,ORG3542,event,EV188,2023-09-01 00:22:25.436537,3
567837735842536405,P2303X,opportunity,opr092,2020-11-02 03:54:33.642850,1
437401790854730873,ORG2842,capability,pro193,2023-01-19 16:00:18.335291,1
823105887757259659,P3112C,event,EV475,2023-08-08 09:11:46.287410,1
202715377881873418,ORG037,news,N486,2021-05-22 10:12:49.696005,5
802262673440552090,P3183Z,capability,pro325,2023-02-21 05:29:15.927274,4
269773030063519497,P3421V,tweet,299260341277228962,2023-05-07 20:12:34.553637,5
130038287377446382,U460Q,opportunity,opr092,2022-08-21 01:14:05.279802,3
119201645021504454,U263I,tweet,746178613992739222,2023-10-04 14:49:22.811940,5
59287637457637959,U144Z,tweet,656627063492026918,2021-03-09 21:18:43.294116,4
910729366713268677,P336L,event,EV214,2023-03-14 13:18:33.228194,1
513793430603616344,ORG2206,tweet,433012182143871626,2024-06-16 01:39:40.413673,3
514531900558360449,U2526E,opportunity,opr114,2020-01-09 23:20:14.729321,2
610482466917851459,U3632V,news,N340,2023-09-12 14:18:43.776057,4
110142134013199374,U2955W,event,EV193,2020-09-04 08:27:42.268553,5
95350787042959497,P3612D,news,N059,2020-10-03 01:46:52.419564,3
595137159790386258,U2367E,opportunity,opr060,2022-02-17 12:14:52.417654,2
523432399292005054,U1785B,capability,pro005,2024-04-13 13:23:02.085395,4
272241063939223677,ORG3165,event,EV193,2022-05-21 11:37:10.064081,1
183518639696998153,U2242P,event,EV179,2020-04-26 05:06:57.622055,5
172961943026507498,U2597C,capability,serv090,2020-02-03 01:01:34.247183,5
614461170225782562,P350I,capability,serv570,2021-07-14 06:09:12.400830,3
941151578369146011,ORG1728,news,N262,2020-05-17 15:38:35.155643,5
274753103513048908,P2233V,capability,serv178,2024-06-29 07:11:59.267648,3
556223707293515037,P2413H,tweet,794847839328023316,2022-01-27 09:54:54.386135,5
913705078611963209,U3726B,capability,serv434,2021-06-15 23:15:14.154960,4
501255720585447258,ORG1858,event,EV403,2023-09-28 08:46:34.261093,3
486631758570186353,P1974F,tweet,89097973778532089,2021-12-25 10:47:17.498379,5
677654187514567998,ORG532,news,N295,2023-08-31 21:32:30.802244,4
511351262930638036,ORG1265,tweet,934685434103428036,2024-03-05 12:06:36.077895,5
114994474207369484,U2467B,news,N206,2021-03-11 20:08:26.014304,1
502916079214782767,U3212X,capability,serv564,2023-09-06 21:13:10.812247,3
92165556700940759,ORG3452,event,EV370,2022-09-22 15:00:11.316514,5
967792676093087755,ORG3153,tweet,415812344349789585,2020-08-12 18:54:59.999592,2
161649883003969358,P3141S,opportunity,opr118,2023-08-08 08:26:31.969985,2
229997627309747161,U1459I,tweet,724503321033524711,2020-05-28 11:11:39.298525,1
276226207933539390,U539R,event,EV118,2022-04-23 07:09:10.842935,3
269608913144341884,P2361B,tweet,69496919809359626,2024-05-02 19:46:02.702934,3
293218074714668014,U1984K,event,EV362,2023-10-01 02:16:03.699112,4
16848839153775123,U147P,tweet,343967094758758873,2024-06-08 20:24:03.181545,2
687545058168917861,ORG1397,opportunity,opr073,2022-11-06 19:15:35.989625,1
14745740631758929,P1714T,capability,pro401,2023-06-27 04:53:41.492433,1
177052805772690670,ORG2644,news,N181,2022-05-01 17:47:46.972411,3
270791040626601300,U929W,event,EV197,2020-01-09 01:37:43.361071,5
58907641709557911,P3014V,capability,serv114,2021-08-28 18:29:22.996682,4
626926060850868076,P2799O,opportunity,opr097,2021-12-29 06:37:58.939216,1
503508259735383655,P1143L,tweet,376121618817054514,2021-06-27 13:33:17.358449,2
678299981670955544,P988H,event,EV478,2020-06-08 00:25:49.639963,2
653277216974518515,U417U,opportunity,opr041,2021-03-12 12:22:42.474079,4
450974936907840931,U3153G,capability,serv594,2020-03-03 05:36:15.650410,4
606986791988976820,P3151Q,event,EV423,2022-04-27 19:28:37.940154,1
35032345104102725,P3712W,news,N287,2021-06-02 01:09:28.439205,5
304484302982153466,ORG2164,event,EV015,2023-03-01 22:41:09.637076,5
106200685656535982,P3599T,opportunity,opr068,2022-10-25 14:57:09.763364,4
325909973252071293,P1293Z,news,N495,2022-04-19 16:51:56.637375,5
653457130636950208,U2539L,news,N302,2023-10-24 19:24:36.644721,3
395974724305618424,U2835M,tweet,552200387746703057,2021-09-22 23:00:24.033414,2
51223098388644856,P2205C,news,N051,2024-08-07 21:53:52.216677,3
338911767838427095,U1341V,news,N273,2023-06-09 09:03:49.936178,5
274746256740542517,P673S,tweet,807660597420599186,2024-03-09 14:54:30.078609,3
817345766198326081,U3286G,event,EV037,2023-11-16 01:26:53.139923,2
978721018931384927,U3188J,tweet,512899015832814219,2022-10-14 08:35:22.337590,1
870001653377643332,ORG854,tweet,561481376756462439,2021-04-19 06:02:46.103115,2
457476169108586406,P1828Z,event,EV261,2022-12-06 03:10:25.394452,1
832409061971535918,P3797W,event,EV024,2021-12-28 13:33:27.736601,2
947778289736699486,U726Q,event,EV498,2021-08-28 23:26:26.140106,1
283714857847292487,U1667C,capability,serv202,2022-12-27 13:28:29.886175,3
358586033239632494,U3138F,event,EV307,2021-05-28 09:52:59.904443,4
593233004326805389,P956K,event,EV091,2021-02-04 21:09:17.017951,2
578870451697082762,U2710C,capability,serv628,2022-02-08 14:35:34.806036,5
630401587347063743,U1866M,capability,pro091,2021-02-01 10:15:14.492714,2
121176426961386650,P3843R,news,N334,2020-09-22 01:17:04.199808,4
937258813271598203,P3103P,capability,pro609,2021-10-31 11:05:59.939291,2
187726222919506467,U709L,news,N291,2020-10-28 23:31:35.568496,3
460225555564774329,U2669K,event,EV378,2024-01-24 18:48:58.358808,1
641339616094085974,P3548A,capability,pro581,2024-07-24 13:12:02.742892,5
389184978264900489,P1930U,news,N086,2021-09-08 21:59:16.573090,2
2250749097396269,P592U,tweet,211061751971605503,2021-11-28 17:07:48.004954,1
986418664165960763,U850A,event,EV089,2020-02-10 22:43:03.431122,2
736783689747911414,ORG1123,capability,serv216,2023-08-10 16:24:09.621771,4
