id,admin,name,email,bio,image,slug,addresses,locations,founded_date,website,phone_code,phone_number,linkedin,twitter,industry,cost_cutting_priorities,promotion_channels,business_goals,annual_revenue,competitors,awards,certifications,joining_reason,capabilities,opportunities,completion_status,created_at,updated_at
org044,3699,"davis, reed and daugherty",matthewbenjamin@franklin.com,sharable bottom-line orchestration,0.0,which-much-even,"('14.63380390', '-3.41955270')","mali, mopti region",2000-04-21,https://www.jackson.biz/,223,2661157568666,https://williams-mitchell.com/,http://www.brown.biz/,non-profit organizations,"focus on key intellectual property protection, limit conference fees, optimize treasury services","live demos, instagram, customer alerts","develop educational programs and materials, engage in significant community development projects, lead industry in compliance standards, adopt advanced digital technologies",291941541.39,"tilray, aurora cannabis, cronos group",,customer insights specialist,assimilated needs-based pricing structure,"serv356,serv112,pro175","opr095,opr016,opr118,opr061",incomplete,2024-02-22 15:20:20.133247,2024-06-19 05:34:37.787327
org045,244,caldwell-conway,sloanshelia@graham.com,operative motivating functionalities,0.0,even-determine,"('43.27938610', '17.03392050')","somalia, nugal",1999-07-14,https://smith-parks.com/,252,5205405678720,http://brown-stevens.com/,https://george.com/,computer software,"automate bookkeeping, reduce community event sponsorships, streamline waste management and recycling","partnerships, remarketing campaigns","launch 10 new products, integrate acquired companies seamlessly, engage in significant community development projects, double revenue",508788056.26,kushco holdings,best data science implementation strategy,community outreach specialist,innovative empowering pricing structure,"pro247,serv076,pro051,serv226","opr053,opr003,opr063",complete,2023-05-05 13:22:58.648068,2024-03-26 17:35:09.232291
org046,3724,mendez-moore,patrick85@edwards-williams.net,versatile didactic encoding,0.0,beautiful-guy-value,"('38.57223530', '-94.87912940')","malta, paola",2001-03-25,https://www.shannon.com/,356,4595342879742,https://rowe.biz/,https://brooks-snow.com/,climate technology product manufacturing,"use cost-effective support software and tools, limit sponsorships for industry conferences","webinars, radio advertising, joint ventures, product launches",implement health and wellness programs,464585400.22,"organigram holdings, curaleaf holdings, aphria","best asset performance analytics recognition, innovation in data security measures, excellence in financial data analysis","project manager, risk management specialist, start-up advisor",fully-configurable fault-tolerant model,"serv120,serv046,serv006,serv084,pro155","opr011,opr084",incomplete,2021-06-16 07:25:14.058477,2021-06-25 03:23:57.451112
org047,656,walton inc,esandoval@sparks.com,persistent incremental methodology,0.0,some-reality-stock,"('36.13333333', '-5.35000000')",gibraltar,1982-04-11,http://wolfe.biz/,350,443561116394,https://johnson.com/,https://reese.com/,computer and network security,optimize server and networking equipment usage,customer alerts,increase return on investment (roi),900515407.95,"acreage holdings, emblem cannabis, high times, the green organic dutchman",outstanding achievement in data analytics,"health professional, certified data management professional (cdmp), google cloud professional cloud architect",compatible holistic help-desk,"serv194,pro341","opr009,opr064,opr108,opr116,opr094",complete,2022-04-29 19:09:18.195814,2023-05-09 12:59:28.414356
org048,817,"cherry, garrett and vance",willie87@thomas.com,multi-lateral grid-enabled standardization,0.0,only-appear-student,"('21.26844300', '105.20455730')","vietnam, phú thọ",2012-09-30,https://www.smith.net/,84,899678200496,http://taylor-johnson.biz/,http://www.tran.com/,social organizations,conduct in-house employee training workshops,virtual events,"achieve high customer satisfaction scores, expand market share through acquisitions, optimize supply chain for efficiency, double revenue",10028470.71,"ianthus capital holdings, planet 13 holdings, valens groworks",,iso 14001 (environmental management),visionary mobile open system,"serv182,serv152","opr016,opr066",complete,2022-01-30 06:41:03.475428,2022-09-28 05:39:53.897395
org049,1729,henderson and sons,robertowens@smith.com,innovative optimal migration,0.0,likely-deal-teacher,"('42.23010800', '42.90086640')","georgia, imereti",2011-07-25,https://www.miller.com/,995,2739583549947,https://martin.org/,http://www.farley.com/,food and beverage manufacturing,"focus on key intellectual property protection, optimize patenting and intellectual property costs","outbound calls, white papers and ebooks","leverage data analytics for decision making, increase number of retail locations",307668792.8,trulieve cannabis,"asset profiling achievement recognition, outstanding achievement in big data solutions, best use of real-time data in analytics",iso 14001 (environmental management),user-friendly foreground software,"serv112,pro001","opr051,opr085,opr075",complete,2020-02-07 21:17:16.032688,2021-02-25 01:00:09.741887
org050,3809,"booth, howard and harris",christopherbowman@hill.com,reverse-engineered 6thgeneration process improvement,0.0,recognize-girl,"('7.74783590', '-8.82525020')","guinea, nzérékoré prefecture",1983-05-27,https://wise.com/,224,2462529355253,http://www.barry.biz/,https://www.page.org/,"bed and breakfast, hostels and homestays","use online certification programs, optimize workers' compensation coverage","banner ads, sponsorships, joint ventures","develop cutting-edge technologies, expand intellectual property portfolio",671216819.4,"vireo health, cresco labs, harvest health & recreation, kushco holdings",,"employee wellness coordinator, cfa (chartered financial analyst), labor market analyst",balanced zero tolerance complexity,"serv258,serv288,pro091,pro163","opr113,opr044,opr053,opr095,opr016",incomplete,2020-07-28 03:36:50.468970,2022-01-09 22:18:00.303083
org051,2359,steele-collins,mark96@johnson-bolton.org,versatile disintermediate extranet,0.0,decide-fast,"('7.51502860', '134.59725180')","palau, melekeok",2019-09-10,http://www.stark.com/,680,1243840813267,http://www.duran-davila.org/,https://www.cohen-roberts.org/,hospital and health care,"reduce inventory purchases, reevaluate sponsorship deals",promotional texts,"adopt advanced digital technologies, become an industry thought leader, become a leading brand in the industry, develop proprietary technology solutions",388746675.49,"vireo health, organigram holdings","excellence in analytics for business operations, top data privacy excellence",,function-based composite interface,serv258,opr021,incomplete,2021-03-07 09:53:07.449022,2021-05-13 08:08:20.814188
org052,2506,duran-reyes,troy52@fernandez.com,universal tangible middleware,0.0,doctor-car-yard,"('-19.03333333', '-169.86666666')",niue,1987-02-21,http://www.benson-wilcox.com/,683,6999892110694,http://jennings.com/,https://www.collins-jackson.biz/,fishery,"reduce mobile device costs, reduce trade show booths","instagram, banner ads","double customer base, execute a successful sale strategy, reduce waste and increase recycling, develop comprehensive loyalty programs",883459662.32,"the flowr corporation, cronos group","top data engineering excellence award, comprehensive data analysis excellence, actionable recommendation recognition","community development professional, policy analyst, topicals specialist",team-oriented homogeneous capacity,"serv264,serv064,serv028,pro295,pro117","opr005,opr083,opr045",complete,2024-03-02 15:36:00.697065,2024-07-13 20:58:41.177127
org053,538,goodwin-franklin,monroegary@pennington.biz,universal optimizing project,0.0,bar-fight-look-vote,"('37.31052020', '13.58579780')","italy, agrigento",1986-12-18,https://www.wilson.com/,39,1609426718473,https://www.martinez.biz/,https://smith.com/,defense and space,"limit travel and entertainment expenses, optimize cloud services","transit ads, promotional texts",identify potential buyers,595601099.26,"the supreme cannabis company, emblem cannabis, supreme cannabis, cannaroyalty corp",specific needs identification recognition,,innovative multimedia functionalities,"pro219,pro049","opr087,opr022,opr057,opr065,opr105",complete,2021-10-11 12:33:51.803902,2023-01-16 18:52:03.380521
org054,3169,"moses, wells and jenkins",shawncastro@valdez.biz,self-enabling neutral core,0.0,new-design-she-born,"('-12.33773760', '43.73340890')","comoros, mohéli",2005-10-04,http://banks.net/,269,6281014719583,http://hart.biz/,http://aguirre-rodriguez.com/,server and storage software products,optimize point of sale (pos) systems,"television advertising, blog posts","negotiate favorable terms, implement comprehensive csr programs",646511494.83,"tweed, 1933 industries, harvest health & recreation","best data management solutions, exceptional data processing efficiency","oracle certified professional (ocp), pmp (project management professional), sales representative",compatible mobile parallelism,"serv052,pro125,pro175,pro263","opr005,opr058,opr048",incomplete,2022-10-21 08:16:35.498125,2024-01-16 12:05:31.213300
org055,434,"medina, martin and vaughan",malik34@elliott.com,reactive executive interface,0.0,model-before-option,"('-15.05065950', '35.08285880')","malawi, balaka district",2012-11-07,http://www.pittman.info/,265,1862510162130,http://www.smith.biz/,https://travis.com/,translation and localization,"use cost-effective research materials and supplies, reduce billboards and outdoor advertising","demonstrations and workshops, online marketplaces, pay-per-click (ppc) advertising, facebook","increase return on investment (roi), enhance customer service capabilities, maximize company valuation, develop comprehensive compliance training programs",35408884.01,"supreme cannabis, medmen enterprises, hexo corp, cannabix technologies","user satisfaction measurement, robust database schema development",,reverse-engineered holistic moratorium,"pro245,serv168,pro091,serv290","opr029,opr055,opr003",complete,2020-10-10 00:11:37.189090,2021-03-26 15:43:30.560026
org056,2620,doyle plc,amyjohnson@morrow-mitchell.net,sharable analyzing middleware,0.0,public-particularly,"('29.99318310', '47.76347310')","kuwait, al jahra",1976-10-21,https://johnson.net/,965,8771634478000,http://www.sawyer.net/,https://wolfe-atkins.com/,lime and gypsum products manufacturing,"optimize treasury services, limit returns and refunds, reevaluate sponsorship deals","tiktok, community forums",expand intellectual property portfolio,492921334.07,"innovative industrial properties, cannaroyalty corp, cannamerica brands",,six sigma green belt,visionary neutral contingency,"pro011,serv202","opr057,opr072,opr032,opr081,opr097",complete,2021-12-25 20:12:37.115381,2023-03-07 12:22:35.187114
org057,1841,"larson, johnson and jones",schultzamy@abbott-johnson.info,down-sized 4thgeneration solution,0.0,beyond-lay-media,"('24.57737640', '-9.90181310')","mauritania, tiris zemmour",1976-09-05,http://www.thomas.com/,222,8443703057013,https://cobb.com/,https://www.herring-santana.org/,staffing and employment services,"outsource it support and maintenance, streamline product launch events",panel discussions,"achieve strong cash flow management, increase brand recognition and loyalty",887593677.4,harvest health & recreation,,,stand-alone eco-centric superstructure,"pro047,serv096,serv184,serv144","opr096,opr024,opr097",complete,2022-11-27 15:30:12.672826,2024-03-19 10:20:33.656247
